id,text_pred,label,image_pred
1114205658197450752,0.24201682,0,0.4988700151443481
1107373811547209729,0.43855083,0,0.4988700151443481
1061389557856268289,0.07044254,0,0.4988700151443481
1116385112688664579,0.26592785,0,0.4988700151443481
1107440817084469250,0.22844893,0,0.4988700151443481
1113098835071586304,0.23241286,0,0.4988700151443481
1114708641821667329,0.706127,0,0.4988700151443481
1108343046985469953,0.65664834,0,0.4988700151443481
1110006795773202432,0.33064628,0,0.4988700151443481
1114170687067971584,0.24528076,0,0.4988700151443481
1116882297418948609,0.70771533,0,0.4988700151443481
1053814649328754689,0.4891144,0,0.4988700151443481
1105296730856267781,0.26588506,0,0.4988700151443481
1053379955755806720,0.25468764,0,0.4988700151443481
1056219050622308352,0.2572974,0,0.4988700151443481
1043140026542907392,0.20709944,0,0.4988700151443481
1115762399817105409,0.27504003,0,0.4988700151443481
1116476268411858944,0.24971518,0,0.4988700151443481
1057459597139689472,0.27061218,0,0.4988700151443481
1105378149343342592,0.07972338,0,0.4988700151443481
1114691192757805056,0.87206876,0,0.4988700151443481
1058827389931683840,0.06184823,0,0.4988700151443481
1108399846308798464,0.869422,0,0.4988700151443481
1106559663330525184,0.26238585,0,0.4988700151443481
1055859748749434880,0.28607133,0,0.4988700151443481
1108875197145321473,0.25113785,0,0.4988700151443481
1114755092090097665,0.4823012,0,0.4988700151443481
1108481873309827072,0.83843136,0,0.4988700151443481
1035467992220368896,0.21243651,0,0.4988700151443481
1045979326573936642,0.21890388,0,0.4988700151443481
1109259843070775296,0.24156469,0,0.4988700151443481
1051465486284644353,0.8938743,0,0.4988700151443481
1106670890547404806,0.27025154,0,0.4988700151443481
1116455068457476096,0.21075372,0,0.4988700151443481
1110299523228659712,0.23484102,0,0.4988700151443481
1116348429142249472,0.2050313,0,0.4988700151443481
1116429998691422208,0.23441358,0,0.4988700151443481
1056654528571940866,0.40099064,0,0.4988700151443481
1114524114117701632,0.26012036,0,0.4988700151443481
1105263593459761152,0.35821098,0,0.4988700151443481
1042798312720662529,0.108215176,0,0.4988700151443481
1063545372180660226,0.2844245,0,0.4988700151443481
1110353855399804928,0.24591273,0,0.4988700151443481
1050223153681768450,0.58077294,0,0.4988700151443481
1113894230882123776,0.25056666,0,0.4988700151443481
1116366949825613824,0.30436328,0,0.4988700151443481
1105859886980743169,0.5176993,0,0.4988700151443481
1106979455019507713,0.45089698,0,0.4988700151443481
1114715324992184321,0.25112677,0,0.4988700151443481
1105083055801282561,0.2678755,0,0.4988700151443481
1055187110171426818,0.07893473,0,0.4988700151443481
1113137964417204224,0.23881534,0,0.4988700151443481
1105297903617105920,0.26045665,0,0.4988700151443481
1109847614546046977,0.26067832,0,0.4988700151443481
1114283186987708418,0.26474828,0,0.4988700151443481
1110013491765747712,0.1896926,0,0.4988700151443481
1116428520228564992,0.69942147,0,0.4988700151443481
1061633894687096832,0.12062305,0,0.4988700151443481
1042058773970464768,0.85221356,0,0.4988700151443481
1117228056815579136,0.26219878,0,0.4988700151443481
1114283176023584768,0.25430945,0,0.4988700151443481
1113606016325881856,0.84543735,0,0.4988700151443481
1114350627897798656,0.42446196,0,0.4988700151443481
1113096395433693189,0.25237817,0,0.4988700151443481
1105756888279347201,0.29337665,0,0.4988700151443481
1056419644976885760,0.29301697,0,0.4988700151443481
1050142092700385280,0.33154285,0,0.4988700151443481
1117433105130897409,0.2571626,0,0.4988700151443481
1114471885817958400,0.4454742,0,0.4988700151443481
1043886430911696896,0.6970525,0,0.4988700151443481
1108132692032401409,0.26808313,0,0.4988700151443481
1116060369787731969,0.2539212,0,0.4988700151443481
1059438890141081601,0.22313067,0,0.4988700151443481
1107459928418107393,0.2413924,0,0.4988700151443481
1109480429604749315,0.24772383,0,0.4988700151443481
1105518888752762881,0.25364348,0,0.4988700151443481
1105144815736500229,0.22293314,0,0.4988700151443481
1064130569662054400,0.670607,0,0.4988700151443481
1117191001674641410,0.5644472,0,0.4988700151443481
1053894000136974337,0.24622054,0,0.4988700151443481
1115715653925785600,0.24080053,0,0.4988700151443481
1108703321211236358,0.277613,0,0.4988700151443481
1060948051857231873,0.8699982,0,0.4988700151443481
1107055837766397953,0.63084924,0,0.4988700151443481
1106600084240846848,0.36708012,0,0.4988700151443481
1105632135837290496,0.17935091,0,0.4988700151443481
1061651635842084864,0.37776318,0,0.4988700151443481
1114348514472026113,0.7661543,0,0.4988700151443481
1114198573011349509,0.18510221,0,0.4988700151443481
1058894904011747328,0.44382322,0,0.4988700151443481
1115405715982770176,0.50912917,0,0.4988700151443481
1107843681565007880,0.26130944,0,0.4988700151443481
1110350937586061315,0.3419985,0,0.4988700151443481
1107448026518507526,0.28094703,0,0.4988700151443481
1116314459881005056,0.20633942,0,0.4988700151443481
1105773632415023104,0.33165902,0,0.4988700151443481
1060844051769901057,0.43058836,0,0.4988700151443481
1115720585680752640,0.26380113,0,0.4988700151443481
1108104468455964672,0.27186882,0,0.4988700151443481
1115218556604559360,0.2613526,0,0.4988700151443481
1053357609850470401,0.65426105,0,0.4988700151443481
1110338670190620672,0.26703715,0,0.4988700151443481
1108365743945666560,0.24467844,0,0.4988700151443481
1115781919885672448,0.23609985,0,0.4988700151443481
1108996375696408576,0.56787014,0,0.4988700151443481
1107755914713579526,0.27683267,0,0.4988700151443481
1045945025597587456,0.73254687,0,0.4988700151443481
1115473819802656768,0.24187732,0,0.4988700151443481
1024909911912640517,0.14857335,0,0.4988700151443481
1107121700838080512,0.25345823,0,0.4988700151443481
1116680600293912576,0.70306766,0,0.4988700151443481
1115443804469960705,0.3185253,0,0.4988700151443481
1110088756885942272,0.12109233,0,0.4988700151443481
1107318388907372544,0.22498628,0,0.4988700151443481
1113708938954829824,0.69407266,0,0.4988700151443481
1113619583414472709,0.46772006,0,0.4988700151443481
1057655789089886208,0.30550858,0,0.4988700151443481
1042026719106936832,0.10166041,0,0.4988700151443481
1115818497588776962,0.25355133,0,0.4988700151443481
1053771149111422976,0.25244135,0,0.4988700151443481
1050319193579520000,0.19979978,0,0.4988700151443481
1035654475082608641,0.12054997,0,0.4988700151443481
1114050946999439360,0.25645256,0,0.4988700151443481
1109797460799557632,0.2026709,0,0.4988700151443481
1113543825337847816,0.25439134,0,0.4988700151443481
1035385562054778880,0.07693911,0,0.4988700151443481
1114865713473183744,0.2541824,0,0.4988700151443481
1115072834462670848,0.27696377,0,0.4988700151443481
1108224446668656642,0.2318862,0,0.4988700151443481
1109213811477803010,0.23429462,0,0.4988700151443481
1115142250827329536,0.25956112,0,0.4988700151443481
1108608184195776513,0.27929312,0,0.4988700151443481
1058736092042706944,0.21716905,0,0.4988700151443481
1105081399739064323,0.24774313,0,0.4988700151443481
1114939207573749760,0.2336249,0,0.4988700151443481
1105221041411055618,0.23590118,0,0.4988700151443481
1055963846798729218,0.7837689,0,0.4988700151443481
1105573679746945024,0.3952795,0,0.4988700151443481
1054370225288732672,0.5061784,0,0.4988700151443481
1110297628422619137,0.2541218,0,0.4988700151443481
1105228375688327168,0.28824782,0,0.4988700151443481
1105813425337364480,0.55107117,0,0.4988700151443481
1108208075356409861,0.6544751,0,0.4988700151443481
1113827290549497856,0.2413924,0,0.4988700151443481
1107967905113595904,0.6569436,0,0.4988700151443481
1061618630335520768,0.4113249,0,0.4988700151443481
1036029655168573441,0.13143264,0,0.4988700151443481
1044238555504087040,0.16662888,0,0.4988700151443481
1114644621223710720,0.09060383,0,0.4988700151443481
1108544983638904832,0.2036242,0,0.4988700151443481
1110326528917811203,0.26965594,0,0.4988700151443481
1117662388155604995,0.25792125,0,0.4988700151443481
1109539497874735105,0.19791254,0,0.4988700151443481
1114119666765418496,0.29134676,0,0.4988700151443481
1107876852918562817,0.20660512,0,0.4988700151443481
1024774655457017856,0.05601645,0,0.4988700151443481
1041842999150297088,0.06259627,0,0.4988700151443481
1107107244481695745,0.25679913,0,0.4988700151443481
1057053096193343488,0.25292704,0,0.4988700151443481
1108114092756271105,0.2610275,0,0.4988700151443481
1114168471548567552,0.23255776,0,0.4988700151443481
1034961055980707841,0.09392685,0,0.4988700151443481
1115387950429343744,0.81832755,0,0.4988700151443481
1062683066739712000,0.62232894,0,0.4988700151443481
1114951634075910144,0.27353063,0,0.4988700151443481
1058987231711420419,0.75039274,0,0.4988700151443481
1116003602076770304,0.2452414,0,0.4988700151443481
1115339307139649536,0.26278046,0,0.4988700151443481
1107282083523805185,0.68787605,0,0.4988700151443481
1107733249546219520,0.23804915,0,0.4988700151443481
1117422156156231680,0.31534728,0,0.4988700151443481
1114370352342347776,0.2321621,0,0.4988700151443481
1056306844967333888,0.66639453,0,0.4988700151443481
1115477339239006209,0.38180733,0,0.4988700151443481
1106700409417031680,0.4364753,0,0.4988700151443481
1106712842009563136,0.41767538,0,0.4988700151443481
1110204187692822528,0.2446559,0,0.4988700151443481
1042235610860347392,0.03704466,0,0.4988700151443481
1115739524640985089,0.6953606,0,0.4988700151443481
1053608094599733248,0.051800635,0,0.4988700151443481
1114245366289981440,0.21954596,0,0.4988700151443481
1105442367815995392,0.3748039,0,0.4988700151443481
1114394795303157761,0.22667807,0,0.4988700151443481
1109670803812073472,0.22632037,0,0.4988700151443481
1108155446785949697,0.30308092,0,0.4988700151443481
1107734076130316288,0.23927596,0,0.4988700151443481
1063425551988342789,0.40780488,0,0.4988700151443481
1107442879578996738,0.22012016,0,0.4988700151443481
1108920403546783744,0.34234792,0,0.4988700151443481
1063006583381200896,0.39505067,0,0.4988700151443481
1115686674149859329,0.29864213,0,0.4988700151443481
1109136826021732355,0.23434082,0,0.4988700151443481
1062705529099874304,0.6587985,0,0.4988700151443481
1110342878327439365,0.23647499,0,0.4988700151443481
1043241975607046144,0.049915005,0,0.4988700151443481
1106962925951041537,0.22800879,0,0.4988700151443481
1061734727529447424,0.74294084,0,0.4988700151443481
1107330943151427585,0.3750691,0,0.4988700151443481
1106769381365899264,0.23893848,0,0.4988700151443481
1116438604367171585,0.3182084,0,0.4988700151443481
1107943375741825024,0.32779056,0,0.4988700151443481
1113584558874562560,0.3013252,0,0.4988700151443481
1113833422915428352,0.24923795,0,0.4988700151443481
1108386811565486081,0.2171344,0,0.4988700151443481
1106799474293248002,0.40474567,0,0.4988700151443481
1043649115865923589,0.38729605,0,0.4988700151443481
1115692880763473921,0.24573283,0,0.4988700151443481
1114823655874232320,0.6464335,0,0.4988700151443481
1108582011684483072,0.26640695,0,0.4988700151443481
1106584106157121538,0.38740408,0,0.4988700151443481
1113968154672279552,0.55453205,0,0.4988700151443481
1113581080626499584,0.23838492,0,0.4988700151443481
1114130355974541312,0.26434824,0,0.4988700151443481
1109046022234353666,0.19598942,0,0.4988700151443481
1115610110909227009,0.23586547,0,0.4988700151443481
1107097895126220800,0.24544792,0,0.4988700151443481
1105787473978904576,0.10310387,0,0.4988700151443481
1107997005262061568,0.2613557,0,0.4988700151443481
1109788058013126657,0.24072133,0,0.4988700151443481
1116058697640357889,0.21121323,0,0.4988700151443481
1105669364894887936,0.24346267,0,0.4988700151443481
1109645714701893634,0.23950787,0,0.4988700151443481
1109239342805995520,0.23490164,0,0.4988700151443481
1034918704402915329,0.049506452,0,0.4988700151443481
1055767715863019520,0.46546638,0,0.4988700151443481
1108743747574087681,0.21055911,0,0.4988700151443481
1116405352604557312,0.3824819,0,0.4988700151443481
1116047325288382470,0.2817479,0,0.4988700151443481
1105365101484240896,0.2561672,0,0.4988700151443481
1116409813624340480,0.23150395,0,0.4988700151443481
1064434441190338560,0.10884104,0,0.4988700151443481
1113553080405118976,0.46266624,0,0.4988700151443481
1114669998147084291,0.277364,0,0.4988700151443481
1064220576615673856,0.4393127,0,0.4988700151443481
1115791438359531522,0.25243002,0,0.4988700151443481
1106488622998605824,0.23590118,0,0.4988700151443481
1058750039621652480,0.33195397,0,0.4988700151443481
1108620698874974208,0.46251628,0,0.4988700151443481
1115797510914625536,0.70031583,0,0.4988700151443481
1116495807623122944,0.24259995,0,0.4988700151443481
1116555174258958338,0.26604134,0,0.4988700151443481
1115362069149253633,0.2463926,0,0.4988700151443481
1116645875420418048,0.2488149,0,0.4988700151443481
1108170106406875140,0.5612344,0,0.4988700151443481
1115139923147939841,0.47748277,0,0.4988700151443481
1105326414000054272,0.27182013,0,0.4988700151443481
1034878424194732032,0.17997846,0,0.4988700151443481
1108111265103314946,0.6677877,0,0.4988700151443481
1108870562770767872,0.2135998,0,0.4988700151443481
1109457609327865856,0.28907007,0,0.4988700151443481
1113717219979141120,0.2571626,0,0.4988700151443481
1062895136114401280,0.73320997,0,0.4988700151443481
1107723499005710337,0.22455806,0,0.4988700151443481
1114171494802821121,0.26746818,0,0.4988700151443481
1113840969621880832,0.5365922,0,0.4988700151443481
1107456145344462848,0.26149738,0,0.4988700151443481
1062801072404672512,0.75550956,0,0.4988700151443481
1056334414278467584,0.26008323,0,0.4988700151443481
1114619848213127168,0.21955223,0,0.4988700151443481
1106958553493966848,0.5530921,0,0.4988700151443481
1113091360670826496,0.2413924,0,0.4988700151443481
1061327973804953601,0.2761954,0,0.4988700151443481
1105651403878486016,0.84398735,0,0.4988700151443481
1114125271047835650,0.23979907,0,0.4988700151443481
1105817763921231873,0.25826588,0,0.4988700151443481
1115012674943897601,0.64341265,0,0.4988700151443481
1053867253379317761,0.27163878,0,0.4988700151443481
1108469472271233024,0.2338214,0,0.4988700151443481
1106651237561323530,0.39654955,0,0.4988700151443481
1062265986718556160,0.66367435,0,0.4988700151443481
1105837516337414145,0.24009441,0,0.4988700151443481
1024706907569901568,0.08906835,0,0.4988700151443481
1108489891183292416,0.34007013,0,0.4988700151443481
1105498027211411456,0.2741858,0,0.4988700151443481
1107247500597952512,0.062437244,0,0.4988700151443481
1051918661152313345,0.16501535,0,0.4988700151443481
1117320070223495169,0.2995347,0,0.4988700151443481
1117598792000442368,0.28487223,0,0.4988700151443481
1108472218936332290,0.23590118,0,0.4988700151443481
1108751716076261376,0.37989828,0,0.4988700151443481
1109521196708704256,0.22862968,0,0.4988700151443481
1035672601606074369,0.28408167,0,0.4988700151443481
1109894335938609152,0.23315561,0,0.4988700151443481
1110016169308770304,0.41416165,0,0.4988700151443481
1115366667024908288,0.32799098,0,0.4988700151443481
1109891286235009024,0.2511961,0,0.4988700151443481
1105388018842636288,0.300627,0,0.4988700151443481
1107703568184852485,0.23767142,0,0.4988700151443481
1115002918921474049,0.670607,0,0.4988700151443481
1108337578938372097,0.25850275,0,0.4988700151443481
1108700670092283904,0.23590118,0,0.4988700151443481
1115061826385899520,0.22883324,0,0.4988700151443481
1109280391997935616,0.22477762,0,0.4988700151443481
1058264842979573760,0.51578104,0,0.4988700151443481
1109638856582877185,0.24113189,0,0.4988700151443481
1114909852848017413,0.27028483,0,0.4988700151443481
1108741015630987269,0.23910303,0,0.4988700151443481
1107101487279292417,0.24945697,0,0.4988700151443481
1105115046953320448,0.2917371,0,0.4988700151443481
1108404248931381249,0.22950405,0,0.4988700151443481
1108365533878145030,0.33338878,0,0.4988700151443481
1107734411901059072,0.22410789,0,0.4988700151443481
1115419388847509504,0.24022889,0,0.4988700151443481
1107726980034772992,0.79299754,0,0.4988700151443481
1116891663023132672,0.2676947,0,0.4988700151443481
1115320804932083713,0.2602813,0,0.4988700151443481
1109321097823039488,0.19324401,0,0.4988700151443481
1041751176994283520,0.047987327,0,0.4988700151443481
1115997745817575430,0.25696337,0,0.4988700151443481
1108593826900439040,0.27779832,0,0.4988700151443481
1107071879926476805,0.27031714,0,0.4988700151443481
1113958031228919808,0.23839849,0,0.4988700151443481
1108352980569473026,0.28970456,0,0.4988700151443481
1114576499963760640,0.22758202,0,0.4988700151443481
1115042419102355457,0.30193898,0,0.4988700151443481
1105817124243734529,0.38034394,0,0.4988700151443481
1108096538394456065,0.23967242,0,0.4988700151443481
1113012215194431488,0.44453797,0,0.4988700151443481
1041749844124213249,0.040375266,0,0.4988700151443481
1115437971719839745,0.26026392,0,0.4988700151443481
1108866829991272450,0.27944562,0,0.4988700151443481
1054031117748191232,0.55973536,0,0.4988700151443481
1042662819068444672,0.61142176,0,0.4988700151443481
1105400374343729153,0.6551195,0,0.4988700151443481
1109477604954902531,0.5662644,0,0.4988700151443481
1024822669592723458,0.26016814,0,0.4988700151443481
1113560069696827393,0.7205905,0,0.4988700151443481
1106974258121584640,0.24711865,0,0.4988700151443481
1107743300126158855,0.36164385,0,0.4988700151443481
1114276755290902530,0.2380407,0,0.4988700151443481
1046732345414471682,0.1589532,0,0.4988700151443481
1056985286956195842,0.30437317,0,0.4988700151443481
1037279716141608962,0.0412407,0,0.4988700151443481
1109261299362476034,0.2644482,0,0.4988700151443481
1042860870894858240,0.7540445,0,0.4988700151443481
1037462176422940672,0.14041966,0,0.4988700151443481
1114297505913737217,0.14333977,0,0.4988700151443481
1106633148966690816,0.23688243,0,0.4988700151443481
1107302482294657024,0.26048756,0,0.4988700151443481
1058172315924643840,0.21809064,0,0.4988700151443481
1106661585907605504,0.24683732,0,0.4988700151443481
1116856780695281664,0.19366206,0,0.4988700151443481
1105241406967369729,0.25822616,0,0.4988700151443481
1045701854842286080,0.732407,0,0.4988700151443481
1110113619319115777,0.338747,0,0.4988700151443481
1113567740781047808,0.3318692,0,0.4988700151443481
1106860415080939526,0.38993818,0,0.4988700151443481
1046650702120939520,0.22230509,0,0.4988700151443481
1115112257334202368,0.25338718,0,0.4988700151443481
1114725626517176320,0.23103334,0,0.4988700151443481
1107430995958157313,0.2618728,0,0.4988700151443481
1114540394589585408,0.5060827,0,0.4988700151443481
1056608674418806784,0.085611954,0,0.4988700151443481
1113223345640759296,0.8522228,0,0.4988700151443481
1114610755314171904,0.355792,0,0.4988700151443481
1107296220882616322,0.28228188,0,0.4988700151443481
1109678249460690945,0.24226974,0,0.4988700151443481
1110244960153022464,0.7706853,0,0.4988700151443481
1107768967769276417,0.21713395,0,0.4988700151443481
1115877879752032259,0.27179444,0,0.4988700151443481
1107151619588804608,0.2407221,0,0.4988700151443481
1113159378969001984,0.24578129,0,0.4988700151443481
1106769869389877249,0.6736962,0,0.4988700151443481
1105189669644525568,0.7312356,0,0.4988700151443481
1056604111586631681,0.7140569,0,0.4988700151443481
1059572041093931008,0.27464378,0,0.4988700151443481
1114257257657716750,0.31223625,0,0.4988700151443481
1058648458800889857,0.65036124,0,0.4988700151443481
1108533405489250304,0.5858024,0,0.4988700151443481
1061334285091770368,0.60637844,0,0.4988700151443481
1116505123088420865,0.6567891,0,0.4988700151443481
1108831850477301760,0.8501289,0,0.4988700151443481
1105605896674177024,0.28057647,0,0.4988700151443481
1107104990881959936,0.7332853,0,0.4988700151443481
1108462879337037825,0.3070878,0,0.4988700151443481
1113179417315028992,0.24777468,0,0.4988700151443481
1116083245815422977,0.21659862,0,0.4988700151443481
1117251518737022977,0.6960751,0,0.4988700151443481
1115820523534127106,0.29278654,0,0.4988700151443481
1116772080924622850,0.3870689,0,0.4988700151443481
1109243245329027073,0.10389015,0,0.4988700151443481
1056521471210807296,0.7007873,0,0.4988700151443481
1114438155728453632,0.24242902,0,0.4988700151443481
1107327782265200640,0.29317087,0,0.4988700151443481
1110278750527082496,0.25645855,0,0.4988700151443481
1110514263003709440,0.27496058,0,0.4988700151443481
1116349959857680386,0.06952552,0,0.4988700151443481
1061293261904588800,0.8083264,0,0.4988700151443481
1036934753491058689,0.12721878,0,0.4988700151443481
1106672352966967296,0.23125172,0,0.4988700151443481
1109679182165041153,0.21547063,0,0.4988700151443481
1110048369983045632,0.27746683,0,0.4988700151443481
1115973329976950785,0.784409,0,0.4988700151443481
1114745595837788160,0.52375066,0,0.4988700151443481
1113389241323724801,0.31803235,0,0.4988700151443481
1105502440458211329,0.23225886,0,0.4988700151443481
1109070904477179905,0.23787723,0,0.4988700151443481
1107873249248059392,0.26953426,0,0.4988700151443481
1115416362053177345,0.35765457,0,0.4988700151443481
1035919396089352192,0.7144054,0,0.4988700151443481
1113582177311252480,0.27483138,0,0.4988700151443481
1108897310950518784,0.52609545,0,0.4988700151443481
1043198314378870786,0.85973084,0,0.4988700151443481
1114359864879456256,0.67566454,0,0.4988700151443481
1110008433149915136,0.3722652,0,0.4988700151443481
1105373584539541504,0.23468249,0,0.4988700151443481
1114581866793832448,0.18712719,0,0.4988700151443481
1114773265430528006,0.22801481,0,0.4988700151443481
1115265969444806656,0.4288152,0,0.4988700151443481
1058779957063831553,0.86213785,0,0.4988700151443481
1105110882303049729,0.56142825,0,0.4988700151443481
1109590720334233600,0.19650207,0,0.4988700151443481
1105477095382241280,0.35491762,0,0.4988700151443481
1105496765833330689,0.26432282,0,0.4988700151443481
1113975969071751168,0.25498185,0,0.4988700151443481
1114549466726428672,0.28210858,0,0.4988700151443481
1055171723690164224,0.6657177,0,0.4988700151443481
1056760518281580544,0.2611332,0,0.4988700151443481
1117496262964731906,0.87839967,0,0.4988700151443481
1113130721462312960,0.24477407,0,0.4988700151443481
1113857161858310144,0.6255914,0,0.4988700151443481
1107033205952126977,0.3908881,0,0.4988700151443481
1064338467579199489,0.80819845,0,0.4988700151443481
1049760839090073600,0.04366913,0,0.4988700151443481
1110529633278222336,0.73834735,0,0.4988700151443481
1113642163781406720,0.22971204,0,0.4988700151443481
1110266109809192960,0.64862806,0,0.4988700151443481
1113622089997737985,0.2674188,0,0.4988700151443481
1058316550359400448,0.20749308,0,0.4988700151443481
1109500466935853057,0.22934192,0,0.4988700151443481
1114191906639175680,0.27845672,0,0.4988700151443481
1109546162313400320,0.30263656,0,0.4988700151443481
1037453469651808261,0.700389,0,0.4988700151443481
1115081886496362501,0.24294712,0,0.4988700151443481
1116533167245021184,0.29076025,0,0.4988700151443481
1061070742907842561,0.54270136,0,0.4988700151443481
1114137590347780096,0.26718798,0,0.4988700151443481
1035468015045816320,0.47156313,0,0.4988700151443481
1114834256981909504,0.24783315,0,0.4988700151443481
1108582578494279680,0.24812582,0,0.4988700151443481
1105723324074725376,0.26610112,0,0.4988700151443481
1113509569681080322,0.216921,0,0.4988700151443481
1109839242740617222,0.28111023,0,0.4988700151443481
1114504735061446656,0.21190181,0,0.4988700151443481
1113908392760827904,0.27803856,0,0.4988700151443481
1108233668831653889,0.24048726,0,0.4988700151443481
1113596801326702592,0.2538572,0,0.4988700151443481
1107794061497430017,0.45474535,0,0.4988700151443481
1115487300182581248,0.2020324,0,0.4988700151443481
1106829275158720512,0.39212188,0,0.4988700151443481
1041764583143350273,0.79856324,0,0.4988700151443481
1108941344158814213,0.1852376,0,0.4988700151443481
1062805567918489600,0.5741339,0,0.4988700151443481
1115413418419216385,0.3529692,0,0.4988700151443481
1105183823577243648,0.24005711,0,0.4988700151443481
1061319582881931266,0.086361885,0,0.4988700151443481
1110343205877440512,0.5195811,0,0.4988700151443481
1105187635432226816,0.6829585,0,0.4988700151443481
1108345144393248769,0.22211203,0,0.4988700151443481
1049158617486807040,0.09975694,0,0.4988700151443481
1109562767416139777,0.2907592,0,0.4988700151443481
1054589547248529409,0.25587702,0,0.4988700151443481
1114280171048067072,0.23722307,0,0.4988700151443481
1035326906961260549,0.17955248,0,0.4988700151443481
1109529216465494016,0.25513372,0,0.4988700151443481
1062308229928103936,0.47912538,0,0.4988700151443481
1109565012740173824,0.47158897,0,0.4988700151443481
1115797491017031680,0.2509125,0,0.4988700151443481
1105171560875331585,0.28299755,0,0.4988700151443481
1115787414184898560,0.43131444,0,0.4988700151443481
1109619788656058368,0.29222527,0,0.4988700151443481
1105650557883166720,0.23940678,0,0.4988700151443481
1050315324430508035,0.45780712,0,0.4988700151443481
1113477857865551873,0.2525812,0,0.4988700151443481
1107042760761192453,0.44540218,0,0.4988700151443481
1116453272502579208,0.3401184,0,0.4988700151443481
1108139910064680961,0.22499157,0,0.4988700151443481
1116895342862057472,0.23590118,0,0.4988700151443481
1108971406325223425,0.26603195,0,0.4988700151443481
